RuleID,Category,Standards,Deviation,Justification,SourceFile,Line,Title
R-c9fe4838a5c1,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,123,- It must take function `name` (exactly as in [function declaration](https://ai.
R-91bad01f1adb,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,124,"- It must read function arguments as JSON on `stdin`, analogous to [`functionCal"
R-10005b1647a3,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,125,"- It must return function output as JSON on `stdout`, analogous to [`functionRes"
R-c0494604af18,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,130,- **Description:** Configures connections to one or more Model-Context Protocol
R-7c3118820b25,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,144,"- `includeTools` (array of strings, optional): List of tool names to include fro"
R-dcf8b4a60dd3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,250,- Note: Currently only the `run_shell_command` tool is supported.
R-95a0e03680e5,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,262,- **Description:** Specifies environment variables that should be excluded from
R-e9b17fbcbfa6,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,282,- **Description:** Controls the behavior of the `/memory refresh` command. If se
R-3b6cb104fff1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,365,**Environment Variable Exclusion:** Some environment variables (like `DEBUG` and
R-33a159f3952f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,377,- Required for using Vertex AI in express mode.
R-06f8c4cf6c11,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,382,- Required for using Code Assist or Vertex AI.
R-3d07ce2008e3,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,384,"- **Cloud Shell Note:** When running in a Cloud Shell environment, this variable"
R-6f2d25949d1e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,394,- Required for using Vertex AI in non express mode.
R-c058c20815b9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/configuration.md,515,"- If a new dependency is required, please state the reason."
R-9b7783af7bb8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/themes.md,88,**Required Properties:**
R-01ee7f1e21c8,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/themes.md,90,- `name` (must match the key in the `customThemes` object and be a string)
R-e982de5934bd,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/cli/themes.md,91,"- `type` (must be the string `""custom""`)"
R-ae420246b932,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/examples/proxy-script.md,3,The following is an example of a proxy script that can be used with the `GEMINI_
R-52ed7333725b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/gemini-cli-main/docs/examples/proxy-script.md,14,// Example proxy server that listens on :::8877 and only allows HTTPS connection
R-c145c3fb5271,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/docs/agents/maintenance_playbook.md,6,- `desktop/electron/` — packaging only
R-49a5be4b064f,Security,OWASP ASVS;OpenSSF Scorecard;SLSA,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/docs/agents/AGENTS.md,6,- Never commit secrets.
R-a85fd250ee19,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/ISA_workspace_patched/docs/ops/security.md,4,- HTTP-only cookies and JWT for admin routes.
R-9d99078a6327,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/PROJECT_AUDIT_SCORECARD.md,41,"*   **2.2. Coding Standards & Style:** Consistent coding style, formatting (Blac"
R-71d9ad9b7b60,Quality,Testing Pyramid;Deterministic Builds,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/memory-bank/MAPPING_RULES.md,22,"*   When `transformation_type = ""split""` is used (e.g., for `allergens`), the `a"
R-2f6915354ecc,Data,GDPR/DPIA;Data Lineage (OpenLineage),No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/memory-bank/MAPPING_RULES.md,36,*   **Precedence Rule:** If nutriment data is found within the `foodNutrients` a
R-c28b0a2c0755,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/memory-bank/DEBUGGING.md,105,*   **Don't Change Code While Debugging (unless necessary):** Focus on understan
R-486b5288caad,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/memory-bank/DEBUGGING.md,106,*   **Use Conditional Breakpoints:** If a bug only occurs under specific conditi
R-ec4d97231c8e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,87,- File Access: Markdown files only
R-5dcc5b0af856,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,103,- File Access: Read-only
R-9919a4c1d1db,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,112,- File Access: Read-only
R-c3650d346448,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,171,- **Capability-based**: Switches to mode with required capabilities
R-d5d9d2e0895e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,200,- Read-only access settings
R-c75d64ae46bb,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,205,- Read-only access settings
R-0312e1520dc1,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,689,- [ ] **Global Instructions:** Verify that you have copied the *entire content*
R-54008cd72847,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,690,- [ ] **Mode-specific Instructions/Architect:** Verify that you have copied the
R-ec183d133e5f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,691,- [ ] **Mode-specific Instructions/Ask:** Verify that you have copied the *entir
R-99bbd7d59fc6,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,692,"- [ ] **Mode-specific Instructions/Code:** **Crucially**, verify that you have c"
R-e52119d2bc72,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/roo-code-memory-bank-main_unzipped/roo-code-memory-bank-main/developer-primer.md,735,"Although not strictly *required* after every break, using the **""Update Memory B"
R-930c38ed58b0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/README.md,27,# Using npx (no installation required)
R-63d22742b3cd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/ROADMAP.md,14,This roadmap represents our current thinking and is for informational purposes o
R-3787e6fe5601,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,9,Contributions to this project must be accompanied by a
R-3910f6d87ff7,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,38,"To assign an issue to yourself, simply add a comment with the text `/assign`. Th"
R-2aa18be223da,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,74,"If your PR introduces a user-facing change (e.g., a new command, a modified flag"
R-aa612fd2461c,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,100,- **Development:** Please use Node.js `~20.19.0`. This specific version is requi
R-5dcf9877e793,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,291,"For stronger container-based sandboxing on macOS or other platforms, you can set"
R-b4fff61f53f7,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/CONTRIBUTING.md,297,"All sandboxing methods, including macOS Seatbelt using `*-proxied` profiles, sup"
R-de753dcf3674,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,75,"- Simplified Immutability: While not strictly enforced, plain objects encourage "
R-3b13b5769073,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,98,- **Preferring `unknown` over `any`**: When you absolutely cannot determine the
R-1d15da8b41dd,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,136,"By consistently applying these principles, we can maintain a codebase that is no"
R-fbe231b6d4db,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,152,Never mutate state directly: Always generate code that updates state immutably.
R-7038c7eade76,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,154,Accurately use useEffect and other effect Hooks: whenever you think you could us
R-1dea91fdd5f7,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,158,Use refs only when necessary: Avoid using useRef unless the task genuinely requi
R-03797d306f0f,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,180,- Only suggest changes that meaningfully improve optimization potential
R-46f1cdc06255,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/GEMINI.md,189,Only write high-value comments if at all. Avoid talking to the user through comm
R-417105a57aca,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/Uninstall.md,7,"npx runs packages from a temporary cache without a permanent installation. To ""u"
R-be834e60301e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/quota-and-pricing.md,39,- Model requests to Flash model only.
R-6233c9c72cd9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/quota-and-pricing.md,84,"It’s important to highlight that when using an API key, you pay per token/call. "
R-623ec3cb9a28,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/quota-and-pricing.md,88,These plans currently apply only to the use of Gemini web-based products provide
R-4a197adfcb82,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/extension.md,88,- `source <url> positional argument`: The URL of a Git repository to install the
R-c9a26b2d4ee6,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/extension.md,89,- `--path <path>`: The path to a local directory to install as an extension. The
R-b2f9d95ef3db,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/ide-integration.md,5,"Currently, the only supported IDE is [Visual Studio Code](https://code.visualstu"
R-67c3126f8975,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/ide-integration.md,50,"> After manually installing the extension, you must run `/ide enable` in the CLI"
R-a6b504a355e0,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/ide-integration.md,79,(Note: The file list is limited to 10 recently accessed files within your worksp
R-472d6f802bf3,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/ide-integration.md,107,- **On macOS:** The IDE integration requires network access to communicate with
R-b46e763891a1,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/ide-integration.md,108,- **In a Docker Container:** If you run Gemini CLI inside a Docker (or Podman) c
R-ae7962ace7bf,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/architecture.md,43,"- If the requested tool can modify the file system or execute shell commands, th"
R-8f6b3bc4013e,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/architecture.md,44,"- Read-only operations, such as reading files, might not require explicit user c"
R-85e2db63091b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/architecture.md,45,"- Once confirmed, or if confirmation is not required, the core package executes "
R-564163684925,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,174,4.  Fill in the required inputs:
R-939e0c73a49b,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,253,"- Why: This guarantees that only high-quality, working code is released. Version"
R-d3c73d7240f6,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,273,- Why: The final package.json must be different from the one used in development
R-7e3573cd22bc,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,288,- What happens: Essential files that are not part of the source code but are req
R-8a713968c94c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,296,- The sandbox profiles (.sb files) are critical runtime assets required for the
R-6032cb9e9acd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,297,function. They must be located next to the final executable.
R-c5f40c20554d,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/releases.md,302,"- Why: By running npm publish from within the `bundle` directory, only the files"
R-7a455a8af9e9,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/sandbox.md,34,### 1. macOS Seatbelt (macOS only)
R-4f9228f00a46,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/troubleshooting.md,40,- A: Cached token information is only displayed when cached tokens are being use
R-9452d0246865,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/troubleshooting.md,84,| 42        | `FatalInputError`          | Invalid or missing input was provided
R-a9a0bf57baa2,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/troubleshooting.md,87,| 53        | `FatalTurnLimitedError`    | The maximum number of conversational
R-c610acf02502,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/deployment.md,41,You can run the published sandbox image directly. This is useful for environment
R-a3d5c5bd1941,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tos-privacy.md,85,"- **Google account with Gemini Code Assist for Standard, or Enterprise**: This s"
R-07daeb0eddfe,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tos-privacy.md,88,**Paid services**: This setting only controls the collection of anonymous teleme
R-86886b24ecfd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tos-privacy.md,89,- **Gemini API key via the Vertex AI GenAI API:** This setting only controls the
R-18217da9f091,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/integration-tests.md,13,The integration tests are not run as part of the default `npm run test` command.
R-f72528faf7e7,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/gemini-ignore.md,15,- Putting a `/` at the end will only match directories.
R-a3d952d806ca,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/gemini-ignore.md,19,"You can update your `.geminiignore` file at any time. To apply the changes, you "
R-5a484843a299,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/telemetry.md,60,"To enable file export, use the `--telemetry-outfile` flag with a path to your de"
R-ffc42ac6dc72,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/telemetry.md,67,"# NOTE: --telemetry-otlp-endpoint="""" is required to override the default"
R-475be78d606a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/.github/pull_request_template.md,38,"**If this PR is only related to an issue or is a partial fix, simply reference t"
R-1477f7398ac4,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,15,"- `path` (string, required): The absolute path to the directory to list."
R-17927bf4b6e5,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,33,"- `path` (string, required): The absolute path to the file to read."
R-5a3d4e31b38a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,37,"- For text files: Returns the content. If `offset` and `limit` are used, returns"
R-9cfbd3a7872c,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,54,"- `file_path` (string, required): The absolute path to the file to write to."
R-a296a0a1516a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,55,"- `content` (string, required): The content to write into the file."
R-e6323edfc503,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,70,"- `pattern` (string, required): The glob pattern to match against (e.g., `""*.py"""
R-3d1b4ee924dd,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,89,"- `pattern` (string, required): The regular expression (regex) to search for (e."
R-9bced424f645,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,117,"- `file_path` (string, required): The absolute path to the file to modify."
R-0378c0ed1a8a,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,118,"- `old_string` (string, required): The exact literal text to replace."
R-f37ed916506f,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,120,**CRITICAL:** This string must uniquely identify the single instance to change.
R-814cb3369321,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/file-system.md,122,"- `new_string` (string, required): The exact literal text to replace `old_string"
R-cbe425347e39,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/web-search.md,13,"- `query` (string, required): The search query."
R-b29fe6a500b7,Docs,Docs-as-code,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/multi-file.md,20,"- `paths` (list[string], required): An array of glob patterns or paths relative "
R-233862aea798,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/web-fetch.md,13,"- `prompt` (string, required): A comprehensive prompt that includes the URL(s) ("
R-5a62a97f4339,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,61,- **`mcp.allowed`** (array of strings): A whitelist of MCP server names to allow
R-2c89b46b6e0e,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,104,#### Required (one of the following)
R-ddd0d0beb339,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,118,- **`includeTools`** (string[]): List of tool names to include from this MCP ser
R-3fe2b9bff048,Process,Lean/Agile,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,192,- **`scopes`** (string[]): Required OAuth scopes
R-8b46f305d736,CI/CD,12-Factor: Build/Release/Run;DORA Metrics,No,,/Users/frisowempe/ISA_D/temp_unzip/isa-c-mapping_original/isa-c-mapping/gemini-cli-main_unzipped/gemini-cli-main/docs/tools/mcp-server.md,212,- **`google_credentials`**: The CLI will use the Google Application Default Cred
