Associated GDM Global/Regional Attribute,Unnamed: 1,"Global Data Model Code Lists and Values
The code values that are included in the GDM serve as a guide identifying the most commonly used codes. For all available codelists, please refer to the GS1 Global Data Dictionary [http://apps.gs1.org/GDD/Pages/clHome.aspx].",Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Number of markets using the attribute,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Global/Regional Usage,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Netherlands,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Finland,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Sweden,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Denmark,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Australia,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,New Zealand,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,UK,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Czech Republic,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,France,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Germany,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,US,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Canada,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Belgium & Luxembourg,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Colombia,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Change Information,Unnamed: 108,Unnamed: 109,Unnamed: 110
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,REGULATORY_INSPECTION_AUDIT,Regulatory Inspection Audit,"Inspection report of the inspections. For example foodstuffs, pharmaceuticals and other types of products that are regulated.",1,0,0,0,1,1,1,0,0,0,Not used,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,RISK_ANALYSIS_DOCUMENT,Risk Analysis Document,"Document which describes how the supplier assured the quality control of the end products or during the production process. The process can be a supplier internal control system, a simple kind of risk analysis or systematic preventive approach according Hazard Analysis and Critical Control Points (HACCP).",2,0,1,0,1,2,2,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,SAFETY_DATA_SHEET,Safety Data Sheet,Link to a file containing the product's Safety Data Sheet (SDS). This file can be either an image or a document,8,0,7,0,1,8,8,7,7,7,EU,EU,EU,EU,EU,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,SAFETY_SUMMARY_SHEET,Safety Summary Sheet,A link to a summary sheet document that is available to workers to understand how to deal with chemicals in an emergency situation.,2,0,1,0,1,2,2,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,SAMPLE_SHIPPING_ORDER,Sample Shipping Order,"Document is a sample shipping order. A sample shipping order isn´t needed for every item (GTIN), but a shipping order can differ from GTIN to GTIN. E.g. in case an item is an organic product the sample shipping order needs to contain the organic product origin number according article 31 of the implementing regulations EG Nr. 889/2008. For non-organic items this information isn´t needed.",1,0,0,0,1,1,1,0,0,0,Not used,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,SUMMARY_OF_PRODUCT_CHARACTERISTICS,Summary of Product Characteristics,Specific document required before any medicinal product or biocidal product is authorized for marketing.  Example European Commission,1,0,0,0,1,1,1,0,0,0,Not used,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,TESTING_METHODOLOGY_RESULTS,Testing Methodology Results,Document which contains microbiological and physico-chemical findings of the product which are observed during product testing.,1,0,0,0,1,1,1,0,0,0,Not used,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,TRADE_ITEM_DESCRIPTION,Trade Item Description,Identifies the reference to an external description of a Trade Item. The link (e.g. URL) to the external description. will be in the appropriate attribute,2,0,1,0,1,2,2,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,TRADE_ITEM_IMAGE_WITH_DIMENSIONS,Trade Item Image With Dimensions,"Link to a website, file, or image containing the product's image with its dimensions. This especially important for built-in products as ovens and fridges. Ex : http://www.docstoc.com/docs/125126778/GSS-GEW-Food-Savers-Food-Storage-Containers.",3,0,2,0,1,3,3,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,VIDEO,Video,"Link to a file containing a video clip which is relevant to the product. Examples are commercials, trailers, or instructional/ how to use video files.",4,0,3,0,1,4,4,3,3,3,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,WARRANTY_INFORMATION,Warranty Information,"Link to a file with information associated with any guarantee given by a company stating that a product is reliable and free from known defects and that the seller will, without charge, repair or replace defective parts within a given time limit and under certain conditions.",4,0,3,0,1,2,4,1,1,1,Local,Local,Local,Local,Local,True,NO,YES,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,WEBSITE,Website,Link to a website containing product or manufacturer information.,9,0,6,2,1,9,9,8,8,8,NoAm+EU,NoAm+EU,NoAm+EU,NoAm+EU,NoAm+EU,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,No Data Available,No Data Available,No Data Available,Errata - Update,WR-21-334,Update Code Definition,2.0.1
2999,Digital Asset Type Code,271,ReferencedFileTypeCode,ZOOM_VIEW,Zoom View,"A picture of a portion of a trade item (e.g., the wheels of a suitcase or the ingredients list of a food trade item).",2,0,1,0,1,2,2,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,DEPENDENT_PROPRIETARY,Dependent Proprietary,Dependent trade items are Trade Items which may be required or which may be used in conjunction with the current trade item to make the current trade item functional.,4,0,1,2,1,4,4,3,3,2,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,EQUIVALENT,Equivalent,A product which can be substituted for the trade item based on supplier- defined functional equivalence to the trade item.,10,2,5,2,1,10,10,8,8,7,NoAm+AUNZ,NoAm+AUNZ,NoAm,NoAm,NoAm,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,NO,NO,NO,True,Yes,Yes,Yes,Yes,Yes,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,ITEM_VARIANT_MASTER,Item Variant Master,"Another trade item of which this trade item is a variant. Used when the trade item is a variant of a previously specified trade item for example a new flavour of an existing soft drink. This reference may be used when the trade item has identical package type, physical dimensions and brand name as the itemVariantMaster trade item. This attribute only creates a logical link to a similar product. It is not used to negate the need for sending all item information about this product.",6,0,3,2,1,5,6,4,4,4,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,PREFERRED,Preferred,"A GTIN identification assigned by the manufacturer for the purpose of grouping multiple versions of the same title (e.g. limited edition, etc.).",2,0,0,1,1,2,2,1,1,1,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,PRIMARY_ALTERNATIVE,Primary Alternative,"A Trade Item that is similar to the current Trade Item but is not exact match. Same form fit function, e.g. same product different colour, different package size, better quality.",5,1,1,2,1,5,4,4,3,2,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,YES,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,REPLACED,Replaced,Indicates the trade item identification of an item that is being permanently replaced by this trade item.,13,2,8,2,1,13,13,11,11,10,Global,Global,NoAm+EU,NoAm+EU,NoAm+EU,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,NO,NO,NO,True,Yes,Yes,Yes,Yes,Yes,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,REPLACED_BY,Replaced By,The trade item which permanently replaces the current trade item. This Trade Item is sent in the record for the original item that is being replaced.,9,1,5,2,1,9,8,7,7,7,NoAm,NoAm,NoAm,NoAm,NoAm,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,SUBSTITUTED,Substituted,The original trade item that is temporarily being replaced. This attribute is used with the replacement trade item.,9,0,6,2,1,9,9,8,8,7,NoAm+EU,NoAm+EU,NoAm+EU,NoAm+EU,NoAm,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
115,Referenced GTIN Type Code,272,ReferencedTradeItemTypeCode,SUBSTITUTED_BY,Substituted By,The trade item that is temporarily replacing the original GTIN. This attribute is used on the original trade item.,6,0,3,2,1,6,6,5,5,5,NoAm,NoAm,NoAm,NoAm,NoAm,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,YES,YES,No Data Available,No Data Available,No Data Available,nan,nan,nan,nan
3070,Regulation Type Code,274,RegulationTypeCode,AEROSOL_REVERSE_EPSILON,Aerosol_Reverse Epsilon,"Products complying with all the requirements of the Aerosol Directive are marked with the ""reverse epsilon"" symbol",6,0,5,1,0,4,6,2,1,1,Local,Local,Local,Local,Local,True,YES,YES,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,YES,YES,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,True,YES,YES,YES,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,AGRICULTURE_PROTECTION_REGULATION,Agriculture_Protection Regulation,Products complying with EU Council Directive 91/414/EEC. This directive concerning the placing of plant protection products on the market lays down rules and procedures for approval of the active substances at EU-level and for the authorisation at Member State level of plant protection products (PPPs) containing these substances. This Directive states that substances cannot be used in plant protection products unless they are included in a positive EU list. Once a substance is included in the positive list Member States may authorise the use of products containing them.,5,0,4,1,0,4,3,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,ANIMAL_ID_HEALTH_MARK,Animal ID Health Mark,"Food business operators, in accordance with Regulation (EC) No 853/2004, should ensure that all products of animal origin that they place on the market, bear either a health mark or an identification mark.",8,0,7,1,0,7,2,4,3,2,EU,Local,Local,Local,Local,True,YES,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,True,YES,NO,YES,YES,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,NO,YES,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,BATTERY_DIRECTIVE,Battery Directive,"Directive describing the legal requirements on batteries intended to made available on the market provided that such products are labelled, marked or accompanied with commercial documents. Essentially safety and environmental aspects are defined (e.g. obligation of the seller to take batteries back, proscription to throw batteries into the household garbage) for different type of batteries (e.g. batteries used by the end consumer, batteries used in cars). In Germany the law on batteries (BattG) details these rules.",4,0,3,1,0,2,4,2,2,2,Local,Local,Local,Local,Local,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,YES,YES,YES,YES,YES,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,BIOCIDE_REGULATION,Biocide Regulation,"The purpose of this Regulation (EU Reg 528/2012) is to harmonise the rules on making available on the market and using biocidal products, whilst ensuring a high level of protection of both human and animal health and the environment. These rules compasses the establishment a list of active substances which may be used in biocidal products and the authorisation of biocidal products.",7,0,6,1,0,5,6,4,4,4,Local,Local,Local,Local,Local,True,NO,YES,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,True,NO,YES,NO,NO,NO,True,YES,YES,YES,YES,YES,True,yes,yes,yes,yes,yes,False,NO,NO,NO,NO,NO,True,YES,YES,YES,YES,YES,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,BPA_REGULATION,BPA Regulation,Indicates the product has a regulatory requirement to show to the consumer that it may or may not contain Bisphenol A (BPA).,3,0,2,1,0,2,1,0,0,0,Local,Local,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,YES,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,True,NO,YES,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
3070,Regulation Type Code,274,RegulationTypeCode,BUY_AMERICAN_ACT,Buy American Act,"The Buy American Act - requires the United States government to prefer U.S.-made products in its purchases. This includes the Berry Amendment to the Act in the provisioning of products for the US Government and federal programs like National School Lunch. 
https://en.wikipedia.org/wiki/Buy_American_Act",1,0,0,1,0,1,0,0,0,0,Local,Not used,Not used,Not used,Not used,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,True,yes,No Data Available,No Data Available,No Data Available,No Data Available,False,NO,NO,NO,NO,NO,False,NO,NO,NO,NO,NO,False,No Data Available,No Data Available,No Data Available,No Data Available,No Data Available,Add / Errata - Update,"WR-20-275 / 
WR-21-212",Add code list / Update BMS CodeList ID,1.3 / 2.0
